Voltage_True (V),Current True (A),Power True (W),Voltage Read (V),Current Read (A),Power Read (W)
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
11.999,0.389,4.670,12.05,0.39,4.69
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
13.000,0.421,5.483,13.04,0.42,5.52
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.000,0.454,6.360,14.06,0.46,6.41
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
14.999,0.486,7.303,15.05,0.49,7.35
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
16.000,0.519,8.312,16.06,0.52,8.37
